id,evidence_fragment_id,claim_id,target_type,target_id,effect_direction,weight,context_scope,created_at,notes
EVL-001097,EVD-001013,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001098,EVD-001014,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001099,EVD-001015,,intervention,INT-0004,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001100,EVD-001016,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001101,EVD-001017,,intervention,INT-0004,negative,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001102,EVD-001018,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001103,EVD-001019,,intervention,INT-0004,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001104,EVD-001020,,intervention,INT-0004,negative,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001105,EVD-001021,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001106,EVD-001022,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001107,EVD-001023,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001108,EVD-001024,,intervention,INT-0004,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001109,EVD-001025,,intervention,INT-0004,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001110,EVD-001026,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001111,EVD-001027,,intervention,INT-0004,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001112,EVD-001028,,intervention,INT-0005,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001113,EVD-001029,,intervention,INT-0005,negative,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001114,EVD-001030,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001115,EVD-001031,,intervention,INT-0005,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001116,EVD-001032,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001117,EVD-001033,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001118,EVD-001034,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001119,EVD-001035,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001120,EVD-001036,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001121,EVD-001037,,intervention,INT-0005,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001122,EVD-001038,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001123,EVD-001039,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001124,EVD-001040,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001125,EVD-001041,,intervention,INT-0005,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001126,EVD-001042,,intervention,INT-0005,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001127,EVD-001043,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001128,EVD-001044,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001129,EVD-001045,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001130,EVD-001046,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001131,EVD-001047,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001132,EVD-001048,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001133,EVD-001049,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001134,EVD-001050,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001135,EVD-001051,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001136,EVD-001052,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001137,EVD-001053,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001138,EVD-001054,,intervention,INT-0006,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001139,EVD-001055,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001140,EVD-001056,,intervention,INT-0006,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001141,EVD-001057,,intervention,INT-0006,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001142,EVD-001058,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001143,EVD-001059,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001144,EVD-001060,,intervention,INT-0007,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001145,EVD-001061,,intervention,INT-0007,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001146,EVD-001062,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001147,EVD-001063,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001148,EVD-001064,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001149,EVD-001065,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001150,EVD-001066,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001151,EVD-001067,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001152,EVD-001068,,intervention,INT-0007,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001153,EVD-001069,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001154,EVD-001070,,intervention,INT-0007,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001155,EVD-001071,,intervention,INT-0007,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001156,EVD-001072,,intervention,INT-0007,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001157,EVD-001073,,intervention,INT-0008,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001158,EVD-001074,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001159,EVD-001075,,intervention,INT-0008,negative,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001160,EVD-001076,,intervention,INT-0008,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001161,EVD-001077,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001162,EVD-001078,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001163,EVD-001079,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001164,EVD-001080,,intervention,INT-0008,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001165,EVD-001081,,intervention,INT-0008,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001166,EVD-001082,,intervention,INT-0008,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001167,EVD-001083,,intervention,INT-0008,negative,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001168,EVD-001084,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001169,EVD-001085,,intervention,INT-0008,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001170,EVD-001086,,intervention,INT-0008,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001171,EVD-001087,,intervention,INT-0008,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001172,EVD-001088,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001173,EVD-001089,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001174,EVD-001090,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001175,EVD-001091,,intervention,INT-0011,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001176,EVD-001092,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001177,EVD-001093,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001178,EVD-001094,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001179,EVD-001095,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001180,EVD-001096,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001181,EVD-001097,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001182,EVD-001098,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001183,EVD-001099,,intervention,INT-0011,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001184,EVD-001100,,intervention,INT-0011,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001185,EVD-001101,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001186,EVD-001102,,intervention,INT-0012,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001187,EVD-001103,,intervention,INT-0012,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001188,EVD-001104,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001189,EVD-001105,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001190,EVD-001106,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001191,EVD-001107,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001192,EVD-001108,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001193,EVD-001109,,intervention,INT-0012,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001194,EVD-001110,,intervention,INT-0012,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001195,EVD-001111,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001196,EVD-001112,,intervention,INT-0012,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001197,EVD-001113,,intervention,INT-0012,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001198,EVD-001114,,intervention,INT-0012,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001199,EVD-001115,,intervention,INT-0013,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001200,EVD-001116,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001201,EVD-001117,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001202,EVD-001118,,intervention,INT-0013,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001203,EVD-001119,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001204,EVD-001120,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001205,EVD-001121,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001206,EVD-001122,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001207,EVD-001123,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001208,EVD-001124,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001209,EVD-001125,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001210,EVD-001126,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001211,EVD-001127,,intervention,INT-0013,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001212,EVD-001128,,intervention,INT-0013,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001213,EVD-001129,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001214,EVD-001130,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001215,EVD-001131,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001216,EVD-001132,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001217,EVD-001133,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001218,EVD-001134,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001219,EVD-001135,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001220,EVD-001136,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001221,EVD-001137,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001222,EVD-001138,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001223,EVD-001139,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001224,EVD-001140,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001225,EVD-001141,,intervention,INT-0014,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001226,EVD-001142,,intervention,INT-0014,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001227,EVD-001143,,intervention,INT-0014,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001228,EVD-001144,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001229,EVD-001145,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001230,EVD-001146,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001231,EVD-001147,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001232,EVD-001148,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001233,EVD-001149,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001234,EVD-001150,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001235,EVD-001151,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001236,EVD-001152,,intervention,INT-0015,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001237,EVD-001153,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001238,EVD-001154,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001239,EVD-001155,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001240,EVD-001156,,intervention,INT-0015,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001241,EVD-001157,,intervention,INT-0015,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001242,EVD-001158,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001243,EVD-001159,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001244,EVD-001160,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001245,EVD-001161,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001246,EVD-001162,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001247,EVD-001163,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001248,EVD-001164,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001249,EVD-001165,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001250,EVD-001166,,intervention,INT-0016,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001251,EVD-001167,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001252,EVD-001168,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001253,EVD-001169,,intervention,INT-0016,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001254,EVD-001170,,intervention,INT-0016,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001255,EVD-001171,,intervention,INT-0016,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001256,EVD-001172,,intervention,INT-0023,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001257,EVD-001173,,intervention,INT-0023,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001258,EVD-001174,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001259,EVD-001175,,intervention,INT-0023,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001260,EVD-001176,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001261,EVD-001177,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001262,EVD-001178,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001263,EVD-001179,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001264,EVD-001180,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001265,EVD-001181,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001266,EVD-001182,,intervention,INT-0023,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001267,EVD-001183,,intervention,INT-0023,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001268,EVD-001184,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001269,EVD-001185,,intervention,INT-0025,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001270,EVD-001186,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001271,EVD-001187,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001272,EVD-001188,,intervention,INT-0025,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001273,EVD-001189,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001274,EVD-001190,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001275,EVD-001191,,intervention,INT-0025,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001276,EVD-001192,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001277,EVD-001193,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001278,EVD-001194,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001279,EVD-001195,,intervention,INT-0025,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001280,EVD-001196,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001281,EVD-001197,,intervention,INT-0025,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001282,EVD-001198,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001283,EVD-001199,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001284,EVD-001200,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001285,EVD-001201,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001286,EVD-001202,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001287,EVD-001203,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001288,EVD-001204,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001289,EVD-001205,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001290,EVD-001206,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001291,EVD-001207,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001292,EVD-001208,,intervention,INT-0027,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001293,EVD-001209,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001294,EVD-001210,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001295,EVD-001211,,intervention,INT-0027,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001296,EVD-001212,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001297,EVD-001213,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001298,EVD-001214,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001299,EVD-001215,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001300,EVD-001216,,intervention,INT-0030,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001301,EVD-001217,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001302,EVD-001218,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001303,EVD-001219,,intervention,INT-0030,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001304,EVD-001220,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001305,EVD-001221,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001306,EVD-001222,,intervention,INT-0030,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001307,EVD-001223,,intervention,INT-0030,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001308,EVD-001224,,intervention,INT-0030,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001309,EVD-001225,,intervention,INT-0035,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001310,EVD-001226,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001311,EVD-001227,,intervention,INT-0035,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001312,EVD-001228,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001313,EVD-001229,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001314,EVD-001230,,intervention,INT-0035,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001315,EVD-001231,,intervention,INT-0035,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001316,EVD-001232,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001317,EVD-001233,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001318,EVD-001234,,intervention,INT-0035,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001319,EVD-001235,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001320,EVD-001236,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001321,EVD-001237,,intervention,INT-0035,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001322,EVD-001238,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001323,EVD-001239,,intervention,INT-0035,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001324,EVD-001240,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001325,EVD-001241,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001326,EVD-001242,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001327,EVD-001243,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001328,EVD-001244,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001329,EVD-001245,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001330,EVD-001246,,intervention,INT-0036,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001331,EVD-001247,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001332,EVD-001248,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001333,EVD-001249,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001334,EVD-001250,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001335,EVD-001251,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001336,EVD-001252,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001337,EVD-001253,,intervention,INT-0036,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001338,EVD-001254,,intervention,INT-0036,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001339,EVD-001255,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001340,EVD-001256,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001341,EVD-001257,,intervention,INT-0037,negative,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001342,EVD-001258,,intervention,INT-0037,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001343,EVD-001259,,intervention,INT-0037,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001344,EVD-001260,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001345,EVD-001261,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001346,EVD-001262,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001347,EVD-001263,,intervention,INT-0037,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001348,EVD-001264,,intervention,INT-0037,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001349,EVD-001265,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
