id,node_type,node_id,alias,source,created_at
ALS-000277,gene,GEN-0135,ENSG00000148408,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000278,gene,GEN-0136,CACNA1C,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000279,gene,GEN-0136,ENSG00000151067,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000280,gene,GEN-0137,CACNA1D,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000281,gene,GEN-0137,ENSG00000157388,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000282,gene,GEN-0138,CACNA1E,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000283,gene,GEN-0138,ENSG00000198216,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000284,gene,GEN-0139,CACNA1F,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000285,gene,GEN-0139,ENSG00000102001,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000286,gene,GEN-0140,CACNA1G,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000287,gene,GEN-0140,ENSG00000006283,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000288,gene,GEN-0141,CACNA1H,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000289,gene,GEN-0141,ENSG00000196557,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000290,gene,GEN-0142,CACNA1I,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000291,gene,GEN-0142,ENSG00000100346,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000292,gene,GEN-0143,CACNA2D1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000293,gene,GEN-0143,ENSG00000153956,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000294,gene,GEN-0144,CACNA2D3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000295,gene,GEN-0144,ENSG00000157445,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000296,gene,GEN-0145,CACNB1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000297,gene,GEN-0145,ENSG00000067191,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000298,gene,GEN-0146,CACNB2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000299,gene,GEN-0146,ENSG00000165995,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000300,gene,GEN-0147,CACNG2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000301,gene,GEN-0147,ENSG00000166862,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000302,gene,GEN-0148,CADM1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000303,gene,GEN-0148,ENSG00000182985,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000304,gene,GEN-0149,CADM2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000305,gene,GEN-0149,ENSG00000175161,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000306,gene,GEN-0150,CADPS,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000307,gene,GEN-0150,ENSG00000163618,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000308,gene,GEN-0151,CADPS2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000309,gene,GEN-0151,ENSG00000081803,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000310,gene,GEN-0152,CAMK2A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000311,gene,GEN-0152,ENSG00000070808,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000312,gene,GEN-0153,CAMK2B,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000313,gene,GEN-0153,ENSG00000058404,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000314,gene,GEN-0154,CAMK2D,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000315,gene,GEN-0154,ENSG00000145349,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000316,gene,GEN-0155,CAMK4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000317,gene,GEN-0155,ENSG00000152495,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000318,gene,GEN-0156,CAMTA2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000319,gene,GEN-0156,ENSG00000108509,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000320,gene,GEN-0157,CAPN12,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000321,gene,GEN-0157,ENSG00000182472,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000322,gene,GEN-0158,CAPRIN1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000323,gene,GEN-0158,ENSG00000135387,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000324,gene,GEN-0159,CAPZA2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000325,gene,GEN-0159,ENSG00000198898,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000326,gene,GEN-0160,CARD11,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000327,gene,GEN-0160,ENSG00000198286,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000328,gene,GEN-0161,CASK,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000329,gene,GEN-0161,ENSG00000147044,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000330,gene,GEN-0162,CASKIN1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000331,gene,GEN-0162,ENSG00000167971,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000332,gene,GEN-0163,CASZ1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000333,gene,GEN-0163,ENSG00000130940,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000334,gene,GEN-0164,CAT,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000335,gene,GEN-0164,ENSG00000121691,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000336,gene,GEN-0165,CBX1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000337,gene,GEN-0165,ENSG00000108468,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000338,gene,GEN-0166,CBX4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000339,gene,GEN-0166,ENSG00000141582,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000340,gene,GEN-0167,CC2D1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000341,gene,GEN-0167,ENSG00000132024,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000342,gene,GEN-0168,CCDC88C,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000343,gene,GEN-0168,ENSG00000015133,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000344,gene,GEN-0169,CCDC91,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000345,gene,GEN-0169,ENSG00000123106,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000346,gene,GEN-0170,CCIN,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000347,gene,GEN-0170,ENSG00000185972,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000348,gene,GEN-0171,CCNG1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000349,gene,GEN-0171,ENSG00000113328,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000350,gene,GEN-0172,CCNK,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000351,gene,GEN-0172,ENSG00000090061,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000352,gene,GEN-0173,CCSER1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000353,gene,GEN-0173,ENSG00000184305,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000354,gene,GEN-0174,CCT4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000355,gene,GEN-0174,ENSG00000115484,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000356,gene,GEN-0175,CD276,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000357,gene,GEN-0175,ENSG00000103855,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000358,gene,GEN-0176,CD38,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000359,gene,GEN-0176,ENSG00000004468,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000360,gene,GEN-0177,CDC42BPB,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000361,gene,GEN-0177,ENSG00000198752,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000362,gene,GEN-0178,CDH10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000363,gene,GEN-0178,ENSG00000040731,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000364,gene,GEN-0179,CDH11,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000365,gene,GEN-0179,ENSG00000140937,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000366,gene,GEN-0180,CDH13,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000367,gene,GEN-0180,ENSG00000140945,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000368,gene,GEN-0181,CDH2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000369,gene,GEN-0181,ENSG00000170558,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000370,gene,GEN-0182,CDH22,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000371,gene,GEN-0182,ENSG00000149654,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000372,gene,GEN-0183,CDH8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000373,gene,GEN-0183,ENSG00000150394,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000374,gene,GEN-0184,CDH9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000375,gene,GEN-0184,ENSG00000113100,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000376,gene,GEN-0185,CDK13,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000377,gene,GEN-0185,ENSG00000065883,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000378,gene,GEN-0186,CDK16,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000379,gene,GEN-0186,ENSG00000102225,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000380,gene,GEN-0187,CDK19,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000381,gene,GEN-0187,ENSG00000155111,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000382,gene,GEN-0188,CDK5RAP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000383,gene,GEN-0188,ENSG00000136861,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000384,gene,GEN-0189,CDK8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000385,gene,GEN-0189,ENSG00000132964,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000386,gene,GEN-0190,CDKL5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000387,gene,GEN-0190,ENSG00000008086,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000388,gene,GEN-0191,CDON,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000389,gene,GEN-0191,ENSG00000064309,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000390,gene,GEN-0192,CECR2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000391,gene,GEN-0192,ENSG00000099954,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000392,gene,GEN-0193,CELF2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000393,gene,GEN-0193,ENSG00000048740,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000394,gene,GEN-0194,CELF4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000395,gene,GEN-0194,ENSG00000101489,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000396,gene,GEN-0195,CELF6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000397,gene,GEN-0195,ENSG00000140488,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000398,gene,GEN-0196,CEP135,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000399,gene,GEN-0196,ENSG00000174799,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000400,gene,GEN-0197,CEP290,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000401,gene,GEN-0197,ENSG00000198707,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000402,gene,GEN-0198,CEP41,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000403,gene,GEN-0198,ENSG00000106477,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000404,gene,GEN-0199,CERT1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000405,gene,GEN-0199,ENSG00000113163,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000406,gene,GEN-0200,CGNL1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000407,gene,GEN-0200,ENSG00000128849,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000408,gene,GEN-0201,CHAMP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000409,gene,GEN-0201,ENSG00000198824,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000410,gene,GEN-0202,CHD1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000411,gene,GEN-0202,ENSG00000153922,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000412,gene,GEN-0203,CHD2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000413,gene,GEN-0203,ENSG00000173575,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000414,gene,GEN-0204,CD99L2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000415,gene,GEN-0204,ENSG00000102181,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000416,gene,GEN-0205,CHD3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000417,gene,GEN-0205,ENSG00000170004,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000418,gene,GEN-0206,CHD4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000419,gene,GEN-0206,ENSG00000111642,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000420,gene,GEN-0207,CHD7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000421,gene,GEN-0207,ENSG00000171316,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000422,gene,GEN-0208,CHD9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000423,gene,GEN-0208,ENSG00000177200,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000424,gene,GEN-0209,CHKB,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000425,gene,GEN-0209,ENSG00000100288,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000426,gene,GEN-0210,CHM,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000427,gene,GEN-0210,ENSG00000188419,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000428,gene,GEN-0211,CHMP1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000429,gene,GEN-0211,ENSG00000131165,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000430,gene,GEN-0212,CHRM3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000431,gene,GEN-0212,ENSG00000133019,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000432,gene,GEN-0213,CHRNA7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000433,gene,GEN-0213,ENSG00000175344,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000434,gene,GEN-0214,CHRNB3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000435,gene,GEN-0214,ENSG00000147432,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000436,gene,GEN-0215,CHST2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000437,gene,GEN-0215,ENSG00000175040,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000438,gene,GEN-0216,CIB2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000439,gene,GEN-0216,ENSG00000136425,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000440,gene,GEN-0217,CIC,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000441,gene,GEN-0217,ENSG00000079432,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000442,gene,GEN-0218,CLASP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000443,gene,GEN-0218,ENSG00000074054,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000444,gene,GEN-0219,CLCN4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000445,gene,GEN-0219,ENSG00000073464,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000446,gene,GEN-0220,CLIP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000447,gene,GEN-0220,ENSG00000106665,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000448,gene,GEN-0221,CLN8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000449,gene,GEN-0221,ENSG00000182372,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000450,gene,GEN-0222,CLTC,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000451,gene,GEN-0222,ENSG00000141367,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000452,gene,GEN-0223,CLTCL1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000453,gene,GEN-0223,ENSG00000070371,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000454,gene,GEN-0224,CMIP,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000455,gene,GEN-0224,ENSG00000153815,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000456,gene,GEN-0225,CMPK2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000457,gene,GEN-0225,ENSG00000134326,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000458,gene,GEN-0226,CNGB3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000459,gene,GEN-0226,ENSG00000170289,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000460,gene,GEN-0227,CNKSR2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000461,gene,GEN-0227,ENSG00000149970,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000462,gene,GEN-0228,CNOT1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000463,gene,GEN-0228,ENSG00000125107,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000464,gene,GEN-0229,CNOT3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000465,gene,GEN-0229,ENSG00000088038,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000466,gene,GEN-0230,CNR1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000467,gene,GEN-0230,ENSG00000118432,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000468,gene,GEN-0231,CNTN3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000469,gene,GEN-0231,ENSG00000113805,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000470,gene,GEN-0232,CNTN4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000471,gene,GEN-0232,ENSG00000144619,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000472,gene,GEN-0233,CNTN5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000473,gene,GEN-0233,ENSG00000149972,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000474,gene,GEN-0234,CNTN6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000475,gene,GEN-0234,ENSG00000134115,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000476,gene,GEN-0235,CNTNAP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000477,gene,GEN-0235,ENSG00000174469,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000478,gene,GEN-0236,CNTNAP3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000479,gene,GEN-0236,ENSG00000106714,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000480,gene,GEN-0237,CNTNAP4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000481,gene,GEN-0237,ENSG00000152910,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000482,gene,GEN-0238,CNTNAP5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000483,gene,GEN-0238,ENSG00000155052,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000484,gene,GEN-0239,COL12A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000485,gene,GEN-0239,ENSG00000111799,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000486,gene,GEN-0240,COL28A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000487,gene,GEN-0240,ENSG00000215018,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000488,gene,GEN-0241,CORO1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000489,gene,GEN-0241,ENSG00000102879,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000490,gene,GEN-0242,CPEB4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000491,gene,GEN-0242,ENSG00000113742,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000492,gene,GEN-0243,CPSF7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000493,gene,GEN-0243,ENSG00000149532,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000494,gene,GEN-0244,CPT2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000495,gene,GEN-0244,ENSG00000157184,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000496,gene,GEN-0245,CPZ,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000497,gene,GEN-0245,ENSG00000109625,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000498,gene,GEN-0246,CREBBP,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000499,gene,GEN-0246,ENSG00000005339,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000500,gene,GEN-0247,CRMP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000501,gene,GEN-0247,ENSG00000072832,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000502,gene,GEN-0248,CSDE1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000503,gene,GEN-0248,ENSG00000009307,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000504,gene,GEN-0249,CSMD1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000505,gene,GEN-0249,ENSG00000183117,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000506,gene,GEN-0250,CSMD2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000507,gene,GEN-0250,ENSG00000121904,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000508,gene,GEN-0251,CSMD3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000509,gene,GEN-0251,ENSG00000164796,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000510,gene,GEN-0252,CSNK1E,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000511,gene,GEN-0252,ENSG00000213923,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000512,gene,GEN-0253,CSNK1G1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000513,gene,GEN-0253,ENSG00000169118,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000514,gene,GEN-0254,CSNK2A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000515,gene,GEN-0254,ENSG00000101266,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000516,gene,GEN-0255,CSNK2B,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000517,gene,GEN-0255,ENSG00000204435,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000518,gene,GEN-0256,CTCF,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000519,gene,GEN-0256,ENSG00000102974,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000520,gene,GEN-0257,CTNNA2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000521,gene,GEN-0257,ENSG00000066032,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000522,gene,GEN-0258,CTNNA3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000523,gene,GEN-0258,ENSG00000183230,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000524,gene,GEN-0259,CTNNB1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000525,gene,GEN-0259,ENSG00000168036,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000526,gene,GEN-0260,CTNND1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000527,gene,GEN-0260,ENSG00000198561,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000528,gene,GEN-0261,CTNND2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000529,gene,GEN-0261,ENSG00000169862,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000530,gene,GEN-0262,CTPS1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000531,gene,GEN-0262,ENSG00000171793,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000532,gene,GEN-0263,CTR9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000533,gene,GEN-0263,ENSG00000198730,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000534,gene,GEN-0264,CTTNBP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000535,gene,GEN-0264,ENSG00000077063,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000536,gene,GEN-0265,CUL2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000537,gene,GEN-0265,ENSG00000108094,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000538,gene,GEN-0266,CUL3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000539,gene,GEN-0266,ENSG00000036257,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000540,gene,GEN-0267,CUL4B,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000541,gene,GEN-0267,ENSG00000158290,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000542,gene,GEN-0268,CUL7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000543,gene,GEN-0268,ENSG00000044090,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000544,gene,GEN-0269,CUX1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000545,gene,GEN-0269,ENSG00000257923,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000546,gene,GEN-0270,CUX2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000547,gene,GEN-0270,ENSG00000111249,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000548,gene,GEN-0271,CX3CR1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000549,gene,GEN-0271,ENSG00000168329,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000550,gene,GEN-0272,CXXC5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000551,gene,GEN-0272,ENSG00000171604,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000552,gene,GEN-0273,CYFIP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-000553,gene,GEN-0273,ENSG00000273749,legacy_v0.1,2026-04-24T17:07:31+00:00
